defeito_constatado_id,solucao_id,familia_id,defeito_constatado_descricao,solucao_descricao,categoria_solucao,categoria_defeito,familia_descricao
33713.0,6159.0,5370.0,Compressor Com Alta Temperatura,Troca De Compressor,Refrigeração,Refrigeração,Refrigerador
33713.0,7090.0,5370.0,Compressor Com Alta Temperatura,Ordem De Piso (Retrabalho),Troca Equipamento,Refrigeração,Refrigerador
33713.0,7091.0,5370.0,Compressor Com Alta Temperatura,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Refrigeração,Refrigerador
33713.0,7092.0,5370.0,Compressor Com Alta Temperatura,Regulagem De Porta,Estrutura,Refrigeração,Refrigerador
33713.0,7499.0,5370.0,Compressor Com Alta Temperatura,Visita Sta Com Troca De Peça,Troca De Peça,Refrigeração,Refrigerador
33713.0,7499.0,5370.0,Compressor Com Alta Temperatura,Visita Sta Com Troca De Peça,Troca De Peça,Refrigeração,Refrigerador
33714.0,6154.0,5370.0,Reservatório De Água Cheio,Recarga De Gás Refrigerante,Recarga De Gás,Água,Refrigerador
33714.0,6164.0,5370.0,Reservatório De Água Cheio,Reparo Na Charola,Reparo,Água,Refrigerador
33714.0,6165.0,5370.0,Reservatório De Água Cheio,Troca De Charola,Troca De Peça,Água,Refrigerador
33714.0,6166.0,5370.0,Reservatório De Água Cheio,Posicionar Filtro Desidratador,Produto / Insumo,Água,Refrigerador
33714.0,7508.0,5370.0,Reservatório De Água Cheio,Orientação De Uso: Limpeza No Condensador,Orientação Cliente,Água,Refrigerador
33714.0,7508.0,5370.0,Reservatório De Água Cheio,Orientação De Uso: Limpeza No Condensador,Orientação Cliente,Água,Refrigerador
33715.0,6154.0,5370.0,Filtro Secador Obstruído,Recarga De Gás Refrigerante,Recarga De Gás,Água,Refrigerador
33715.0,6167.0,5370.0,Filtro Secador Obstruído,Troca De Filtro Secador,Produto / Insumo,Água,Refrigerador
33715.0,6168.0,5370.0,Filtro Secador Obstruído,Limpeza De Filtro Secador,Produto / Insumo,Água,Refrigerador
33715.0,7090.0,5370.0,Filtro Secador Obstruído,Ordem De Piso (Retrabalho),Troca Equipamento,Água,Refrigerador
33715.0,7091.0,5370.0,Filtro Secador Obstruído,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Água,Refrigerador
33715.0,7092.0,5370.0,Filtro Secador Obstruído,Regulagem De Porta,Estrutura,Água,Refrigerador
33715.0,7499.0,5370.0,Filtro Secador Obstruído,Visita Sta Com Troca De Peça,Troca De Peça,Água,Refrigerador
33715.0,7499.0,5370.0,Filtro Secador Obstruído,Visita Sta Com Troca De Peça,Troca De Peça,Água,Refrigerador
33716.0,6163.0,7634.0,Micromotor Condensador Queimado,Troca De Micromotor Do Condensador,Motor / Bomba,Motores,Congelador
33716.0,6169.0,5370.0,Micromotor Condensador Queimado,Troca De Micromotor Condensador,Motor / Bomba,Motores,Refrigerador
33716.0,7090.0,5370.0,Micromotor Condensador Queimado,Ordem De Piso (Retrabalho),Troca Equipamento,Motores,Refrigerador
33716.0,7091.0,5370.0,Micromotor Condensador Queimado,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Motores,Refrigerador
33716.0,7092.0,5370.0,Micromotor Condensador Queimado,Regulagem De Porta,Estrutura,Motores,Refrigerador
33717.0,6163.0,7634.0,Micromotor Condensador Com Ruído,Troca De Micromotor Do Condensador,Motor / Bomba,Motores,Congelador
33717.0,6169.0,5370.0,Micromotor Condensador Com Ruído,Troca De Micromotor Condensador,Motor / Bomba,Motores,Refrigerador
33718.0,6163.0,7634.0,Micromotor Condensador Travado,Troca De Micromotor Do Condensador,Motor / Bomba,Motores,Congelador
33718.0,6169.0,5370.0,Micromotor Condensador Travado,Troca De Micromotor Condensador,Motor / Bomba,Motores,Refrigerador
33718.0,7090.0,5370.0,Micromotor Condensador Travado,Ordem De Piso (Retrabalho),Troca Equipamento,Motores,Refrigerador
33718.0,7091.0,5370.0,Micromotor Condensador Travado,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Motores,Refrigerador
33718.0,7092.0,5370.0,Micromotor Condensador Travado,Regulagem De Porta,Estrutura,Motores,Refrigerador
33719.0,4997.0,7634.0,Hélice De Micromotor Condensador Quebrado,Troca De Hélice,Troca De Peça,Estrutura,Congelador
33719.0,4997.0,7634.0,Hélice De Micromotor Condensador Quebrado,Troca De Hélice,Troca De Peça,Estrutura,Congelador
33719.0,6170.0,5370.0,Hélice De Micromotor Condensador Quebrado,Troca Hélice De Micromotor Condensador,Motor / Bomba,Estrutura,Refrigerador
33720.0,6163.0,7634.0,Micromotor Evaporador Queimado,Troca De Micromotor Do Condensador,Motor / Bomba,Motores,Congelador
33720.0,6171.0,5370.0,Micromotor Evaporador Queimado,Troca De Micromotor Evaporador,Motor / Bomba,Motores,Refrigerador
33720.0,7090.0,5370.0,Micromotor Evaporador Queimado,Ordem De Piso (Retrabalho),Troca Equipamento,Motores,Refrigerador
33720.0,7091.0,5370.0,Micromotor Evaporador Queimado,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Motores,Refrigerador
33720.0,7092.0,5370.0,Micromotor Evaporador Queimado,Regulagem De Porta,Estrutura,Motores,Refrigerador
33721.0,6163.0,7634.0,Micromotor Evaporador Com Ruído,Troca De Micromotor Do Condensador,Motor / Bomba,Motores,Congelador
33721.0,6171.0,5370.0,Micromotor Evaporador Com Ruído,Troca De Micromotor Evaporador,Motor / Bomba,Motores,Refrigerador
33721.0,7090.0,5370.0,Micromotor Evaporador Com Ruído,Ordem De Piso (Retrabalho),Troca Equipamento,Motores,Refrigerador
33721.0,7091.0,5370.0,Micromotor Evaporador Com Ruído,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Motores,Refrigerador
33721.0,7092.0,5370.0,Micromotor Evaporador Com Ruído,Regulagem De Porta,Estrutura,Motores,Refrigerador
33722.0,4997.0,7634.0,Micromotor Evaporador Travado,Troca De Hélice,Troca De Peça,Motores,Congelador
33722.0,6171.0,5370.0,Micromotor Evaporador Travado,Troca De Micromotor Evaporador,Motor / Bomba,Motores,Refrigerador
33722.0,7090.0,5370.0,Micromotor Evaporador Travado,Ordem De Piso (Retrabalho),Troca Equipamento,Motores,Refrigerador
33722.0,7091.0,5370.0,Micromotor Evaporador Travado,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Motores,Refrigerador
33722.0,7092.0,5370.0,Micromotor Evaporador Travado,Regulagem De Porta,Estrutura,Motores,Refrigerador
33723.0,4997.0,7634.0,Hélice  De Micromotor Evaporador  Quebrado,Troca De Hélice,Troca De Peça,Estrutura,Congelador
33723.0,4997.0,7634.0,Hélice  De Micromotor Evaporador  Quebrado,Troca De Hélice,Troca De Peça,Estrutura,Congelador
33723.0,6172.0,5370.0,Hélice  De Micromotor Evaporador  Quebrado,Troca Hélice De Micromotor Evaporador,Motor / Bomba,Estrutura,Refrigerador
33723.0,7090.0,5370.0,Hélice  De Micromotor Evaporador  Quebrado,Ordem De Piso (Retrabalho),Troca Equipamento,Estrutura,Refrigerador
33723.0,7091.0,5370.0,Hélice  De Micromotor Evaporador  Quebrado,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Estrutura,Refrigerador
33723.0,7092.0,5370.0,Hélice  De Micromotor Evaporador  Quebrado,Regulagem De Porta,Estrutura,Estrutura,Refrigerador
33724.0,6154.0,5370.0,Gás Refrigerante Insuficiente,Recarga De Gás Refrigerante,Recarga De Gás,Refrigeração,Refrigerador
33725.0,6154.0,5370.0,Sem Gás Refrigerante,Recarga De Gás Refrigerante,Recarga De Gás,Refrigeração,Refrigerador
33726.0,4969.0,7634.0,Vazamento De Gás Refrigerante,Carga De Gás Refrigerante,Recarga De Gás,Vazamento,Congelador
33726.0,4982.0,7634.0,Vazamento De Gás Refrigerante,Solicitar Troca De Equipamento,Troca Equipamento,Vazamento,Congelador
33726.0,4990.0,7634.0,Vazamento De Gás Refrigerante,Troca De Capilar,Refrigeração,Vazamento,Congelador
33726.0,4994.0,7634.0,Vazamento De Gás Refrigerante,Troca De Filtro Secador,Produto / Insumo,Vazamento,Congelador
33726.0,6153.0,7634.0,Vazamento De Gás Refrigerante,Troca De Evaporador E Filtro,Produto / Insumo,Vazamento,Congelador
33726.0,6154.0,5370.0,Vazamento De Gás Refrigerante,Recarga De Gás Refrigerante,Recarga De Gás,Vazamento,Refrigerador
33726.0,6157.0,7634.0,Vazamento De Gás Refrigerante,Troca De Condensador,Refrigeração,Vazamento,Congelador
33726.0,7090.0,5370.0,Vazamento De Gás Refrigerante,Ordem De Piso (Retrabalho),Troca Equipamento,Vazamento,Refrigerador
33726.0,7091.0,5370.0,Vazamento De Gás Refrigerante,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Vazamento,Refrigerador
33726.0,7092.0,5370.0,Vazamento De Gás Refrigerante,Regulagem De Porta,Estrutura,Vazamento,Refrigerador
33727.0,6154.0,5370.0,Tubo Capilar Obstruído,Recarga De Gás Refrigerante,Recarga De Gás,Obstrução,Refrigerador
33727.0,6173.0,5370.0,Tubo Capilar Obstruído,Troca De Tubo Capilar,Refrigeração,Obstrução,Refrigerador
33727.0,6174.0,5370.0,Tubo Capilar Obstruído,Reparo No Tubo Capilar,Refrigeração,Obstrução,Refrigerador
33727.0,7499.0,5370.0,Tubo Capilar Obstruído,Visita Sta Com Troca De Peça,Troca De Peça,Obstrução,Refrigerador
33727.0,7499.0,5370.0,Tubo Capilar Obstruído,Visita Sta Com Troca De Peça,Troca De Peça,Obstrução,Refrigerador
33728.0,6175.0,5370.0,Sensor  De Temperatura Com Defeito,Troca De Sensor De Gelo,Sensores / Controle,Sensores,Refrigerador
33728.0,6176.0,5370.0,Sensor  De Temperatura Com Defeito,Reparo De Sensor De Gelo,Sensores / Controle,Sensores,Refrigerador
33728.0,7090.0,5370.0,Sensor  De Temperatura Com Defeito,Ordem De Piso (Retrabalho),Troca Equipamento,Sensores,Refrigerador
33728.0,7091.0,5370.0,Sensor  De Temperatura Com Defeito,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Sensores,Refrigerador
33728.0,7092.0,5370.0,Sensor  De Temperatura Com Defeito,Regulagem De Porta,Estrutura,Sensores,Refrigerador
33728.0,7499.0,5370.0,Sensor  De Temperatura Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Sensores,Refrigerador
33728.0,7499.0,5370.0,Sensor  De Temperatura Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Sensores,Refrigerador
33729.0,6177.0,5370.0,Controlador Com Defeito,Troca De Controlador,Sensores / Controle,Controle Eletrônico,Refrigerador
33729.0,6178.0,5370.0,Controlador Com Defeito,Reparo De Controlador,Sensores / Controle,Controle Eletrônico,Refrigerador
33729.0,6179.0,5370.0,Controlador Com Defeito,Ajustes Nos Parâmetros,Ajuste / Regulagem,Controle Eletrônico,Refrigerador
33729.0,6181.0,5370.0,Controlador Com Defeito,Troca De Placa Eletrônica Do Controlador,Sensores / Controle,Controle Eletrônico,Refrigerador
33729.0,7499.0,5370.0,Controlador Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Controle Eletrônico,Refrigerador
33729.0,7499.0,5370.0,Controlador Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Controle Eletrônico,Refrigerador
33729.0,8222.0,5370.0,Controlador Com Defeito,Ajuste Nos Parâmetros Do Controlador,Sensores / Controle,Controle Eletrônico,Refrigerador
33730.0,6182.0,5370.0,Transformador Queimado,Troca De Transformador,Sistema Elétrico,Elétrico,Refrigerador
33730.0,6183.0,5370.0,Transformador Queimado,Reparo No Transformador,Sistema Elétrico,Elétrico,Refrigerador
33730.0,7499.0,5370.0,Transformador Queimado,Visita Sta Com Troca De Peça,Troca De Peça,Elétrico,Refrigerador
33730.0,7499.0,5370.0,Transformador Queimado,Visita Sta Com Troca De Peça,Troca De Peça,Elétrico,Refrigerador
33731.0,6184.0,5370.0,Termostato Do Evaporador Com Defeito,Troca De Termostato,Sensores / Controle,Sensores,Refrigerador
33731.0,6185.0,5370.0,Termostato Do Evaporador Com Defeito,Troca De Fusível Do Termostato,Sensores / Controle,Sensores,Refrigerador
33731.0,6186.0,5370.0,Termostato Do Evaporador Com Defeito,Troca De Cabeamento Do Termostato,Sensores / Controle,Sensores,Refrigerador
33731.0,6187.0,5370.0,Termostato Do Evaporador Com Defeito,Reparo No Cabeamento Do Termostato,Sensores / Controle,Sensores,Refrigerador
33731.0,7090.0,5370.0,Termostato Do Evaporador Com Defeito,Ordem De Piso (Retrabalho),Troca Equipamento,Sensores,Refrigerador
33731.0,7091.0,5370.0,Termostato Do Evaporador Com Defeito,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Sensores,Refrigerador
33731.0,7092.0,5370.0,Termostato Do Evaporador Com Defeito,Regulagem De Porta,Estrutura,Sensores,Refrigerador
33732.0,6188.0,5370.0,Resistência Do Evaporador Queimado,Troca De Resistência Do Evaporador,Refrigeração,Elétrico,Refrigerador
33732.0,6189.0,5370.0,Resistência Do Evaporador Queimado,Reparo Na Resistência Do Evaporador,Refrigeração,Elétrico,Refrigerador
33732.0,6190.0,5370.0,Resistência Do Evaporador Queimado,Troca De Cabo Da Resistência,Sistema Elétrico,Elétrico,Refrigerador
33732.0,6191.0,5370.0,Resistência Do Evaporador Queimado,Reparo No Cabo Da Resistência,Sistema Elétrico,Elétrico,Refrigerador
33732.0,7499.0,5370.0,Resistência Do Evaporador Queimado,Visita Sta Com Troca De Peça,Troca De Peça,Elétrico,Refrigerador
33732.0,7499.0,5370.0,Resistência Do Evaporador Queimado,Visita Sta Com Troca De Peça,Troca De Peça,Elétrico,Refrigerador
33733.0,6192.0,5370.0,Capacitor Do Condensador Queimado,Troca De Capacitor Do Condensador,Sistema Elétrico,Elétrico,Refrigerador
33733.0,7090.0,5370.0,Capacitor Do Condensador Queimado,Ordem De Piso (Retrabalho),Troca Equipamento,Elétrico,Refrigerador
33733.0,7091.0,5370.0,Capacitor Do Condensador Queimado,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Elétrico,Refrigerador
33733.0,7092.0,5370.0,Capacitor Do Condensador Queimado,Regulagem De Porta,Estrutura,Elétrico,Refrigerador
33734.0,6193.0,5370.0,Cabo De Alimentação Com Mau Contato,Troca De Cabo De Alimentação,Sistema Elétrico,Elétrico,Refrigerador
33734.0,6194.0,5370.0,Cabo De Alimentação Com Mau Contato,Reparo No Cabo De Alimentação,Sistema Elétrico,Elétrico,Refrigerador
33734.0,6194.0,5370.0,Cabo De Alimentação Com Mau Contato,Reparo No Cabo De Alimentação,Sistema Elétrico,Elétrico,Refrigerador
33734.0,7090.0,5370.0,Cabo De Alimentação Com Mau Contato,Ordem De Piso (Retrabalho),Troca Equipamento,Elétrico,Refrigerador
33734.0,7091.0,5370.0,Cabo De Alimentação Com Mau Contato,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Elétrico,Refrigerador
33734.0,7092.0,5370.0,Cabo De Alimentação Com Mau Contato,Regulagem De Porta,Estrutura,Elétrico,Refrigerador
33734.0,7506.0,5370.0,Cabo De Alimentação Com Mau Contato,Orientação De Uso: Instalação Elétrica,Orientação Cliente,Elétrico,Refrigerador
33734.0,7506.0,5370.0,Cabo De Alimentação Com Mau Contato,Orientação De Uso: Instalação Elétrica,Orientação Cliente,Elétrico,Refrigerador
33735.0,6195.0,5370.0,Plug Quebrado,Troca De Plug,Sistema Elétrico,Estrutura,Refrigerador
33735.0,6195.0,7634.0,Plug Quebrado,Troca De Plug,Sistema Elétrico,Estrutura,Congelador
33736.0,6196.0,5370.0,Plug Desconectado,Conectar Plug,Sistema Elétrico,Elétrico,Refrigerador
33737.0,6197.0,5370.0,Cabo Do Display Com Mau Contato,Troca De Cabo Do Display,Sensores / Controle,Controle Eletrônico,Refrigerador
33737.0,6198.0,5370.0,Cabo Do Display Com Mau Contato,Reparo No Cabo Do Display,Sensores / Controle,Controle Eletrônico,Refrigerador
33737.0,7090.0,5370.0,Cabo Do Display Com Mau Contato,Ordem De Piso (Retrabalho),Troca Equipamento,Controle Eletrônico,Refrigerador
33737.0,7091.0,5370.0,Cabo Do Display Com Mau Contato,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Controle Eletrônico,Refrigerador
33737.0,7092.0,5370.0,Cabo Do Display Com Mau Contato,Regulagem De Porta,Estrutura,Controle Eletrônico,Refrigerador
33737.0,7499.0,5370.0,Cabo Do Display Com Mau Contato,Visita Sta Com Troca De Peça,Troca De Peça,Controle Eletrônico,Refrigerador
33737.0,7499.0,5370.0,Cabo Do Display Com Mau Contato,Visita Sta Com Troca De Peça,Troca De Peça,Controle Eletrônico,Refrigerador
33738.0,6185.0,5370.0,Fusível Do Termostato Queimado,Troca De Fusível Do Termostato,Sensores / Controle,Sensores,Refrigerador
33739.0,6160.0,5370.0,Relé Queimado,Troca De Relé,Troca De Peça,Elétrico,Refrigerador
33739.0,7499.0,5370.0,Relé Queimado,Visita Sta Com Troca De Peça,Troca De Peça,Elétrico,Refrigerador
33739.0,7499.0,5370.0,Relé Queimado,Visita Sta Com Troca De Peça,Troca De Peça,Elétrico,Refrigerador
33740.0,6199.0,5370.0,Tomada Do Pdv Com Defeito,Troca/Reparo Na Tomada (Cliente Responsável),Orientação Cliente,Elétrico,Refrigerador
33740.0,7506.0,5370.0,Tomada Do Pdv Com Defeito,Orientação De Uso: Instalação Elétrica,Orientação Cliente,Elétrico,Refrigerador
33740.0,7506.0,5370.0,Tomada Do Pdv Com Defeito,Orientação De Uso: Instalação Elétrica,Orientação Cliente,Elétrico,Refrigerador
33741.0,6199.0,5370.0,Tomada Do Pdv Sem Energia,Troca/Reparo Na Tomada (Cliente Responsável),Orientação Cliente,Elétrico,Refrigerador
33741.0,7506.0,5370.0,Tomada Do Pdv Sem Energia,Orientação De Uso: Instalação Elétrica,Orientação Cliente,Elétrico,Refrigerador
33741.0,7506.0,5370.0,Tomada Do Pdv Sem Energia,Orientação De Uso: Instalação Elétrica,Orientação Cliente,Elétrico,Refrigerador
33742.0,5501.0,7634.0,Reator Queimado,Troca Da Fiação,Sistema Elétrico,Elétrico,Congelador
33742.0,6200.0,5370.0,Reator Queimado,Troca De Reator,Sistema Elétrico,Elétrico,Refrigerador
33742.0,6201.0,5370.0,Reator Queimado,Reparo No Reator,Sistema Elétrico,Elétrico,Refrigerador
33742.0,6202.0,5370.0,Reator Queimado,Troca Da Fonte 12/24 V,Troca De Peça,Elétrico,Refrigerador
33742.0,6203.0,5370.0,Reator Queimado,Reparo Da Fonte 12/24 V,Reparo,Elétrico,Refrigerador
33743.0,6204.0,5370.0,Equipamento Em Curto,Aterrar Equipamento,Sistema Elétrico,Elétrico,Refrigerador
33743.0,7090.0,5370.0,Equipamento Em Curto,Ordem De Piso (Retrabalho),Troca Equipamento,Elétrico,Refrigerador
33743.0,7091.0,5370.0,Equipamento Em Curto,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Elétrico,Refrigerador
33743.0,7092.0,5370.0,Equipamento Em Curto,Regulagem De Porta,Estrutura,Elétrico,Refrigerador
33743.0,7499.0,5370.0,Equipamento Em Curto,Visita Sta Com Troca De Peça,Troca De Peça,Elétrico,Refrigerador
33743.0,7499.0,5370.0,Equipamento Em Curto,Visita Sta Com Troca De Peça,Troca De Peça,Elétrico,Refrigerador
33744.0,6205.0,7634.0,Interruptor De Aleta Com Defeito,Troca De Interruptor De Aleta,Troca De Peça,Elétrico,Congelador
33744.0,6205.0,5370.0,Interruptor De Aleta Com Defeito,Troca De Interruptor De Aleta,Troca De Peça,Elétrico,Refrigerador
33744.0,6206.0,5370.0,Interruptor De Aleta Com Defeito,Reparo De Interruptor De Aleta,Reparo,Elétrico,Refrigerador
33745.0,6207.0,5370.0,Protetor Da Lâmpada Com Defeito,Troca De Protetor Da Lâmpada,Troca De Peça,Iluminação,Refrigerador
33745.0,6208.0,5370.0,Protetor Da Lâmpada Com Defeito,Reparo No Protetor Da Lâmpada,Reparo,Iluminação,Refrigerador
33745.0,7499.0,5370.0,Protetor Da Lâmpada Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Iluminação,Refrigerador
33745.0,7499.0,5370.0,Protetor Da Lâmpada Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Iluminação,Refrigerador
33746.0,6202.0,5370.0,Fonte 12/24 V Com Defeito,Troca Da Fonte 12/24 V,Troca De Peça,Elétrico,Refrigerador
33746.0,6203.0,5370.0,Fonte 12/24 V Com Defeito,Reparo Da Fonte 12/24 V,Reparo,Elétrico,Refrigerador
33746.0,7090.0,5370.0,Fonte 12/24 V Com Defeito,Ordem De Piso (Retrabalho),Troca Equipamento,Elétrico,Refrigerador
33746.0,7091.0,5370.0,Fonte 12/24 V Com Defeito,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Elétrico,Refrigerador
33746.0,7092.0,5370.0,Fonte 12/24 V Com Defeito,Regulagem De Porta,Estrutura,Elétrico,Refrigerador
33746.0,7499.0,5370.0,Fonte 12/24 V Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Elétrico,Refrigerador
33746.0,7499.0,5370.0,Fonte 12/24 V Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Elétrico,Refrigerador
33747.0,6209.0,5370.0,Equipamento Desnivelado,Nivelar Equipamento,Ajuste / Regulagem,Estrutura,Refrigerador
33747.0,6210.0,5370.0,Equipamento Desnivelado,Troca De Pé Nivelador,Troca De Peça,Estrutura,Refrigerador
33747.0,6211.0,5370.0,Equipamento Desnivelado,Reparo No Pé Nivelador,Reparo,Estrutura,Refrigerador
33747.0,6212.0,5370.0,Equipamento Desnivelado,Ajuste No Pé Nivelador,Ajuste / Regulagem,Estrutura,Refrigerador
33747.0,7090.0,5370.0,Equipamento Desnivelado,Ordem De Piso (Retrabalho),Troca Equipamento,Estrutura,Refrigerador
33747.0,7091.0,5370.0,Equipamento Desnivelado,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Estrutura,Refrigerador
33747.0,7092.0,5370.0,Equipamento Desnivelado,Regulagem De Porta,Estrutura,Estrutura,Refrigerador
33747.0,7499.0,5370.0,Equipamento Desnivelado,Visita Sta Com Troca De Peça,Troca De Peça,Estrutura,Refrigerador
33747.0,7499.0,5370.0,Equipamento Desnivelado,Visita Sta Com Troca De Peça,Troca De Peça,Estrutura,Refrigerador
33748.0,6213.0,5370.0,Equipamento Em Mau Estado,Troca De Adesivo,Troca De Peça,Estrutura,Refrigerador
33748.0,6214.0,5370.0,Equipamento Em Mau Estado,Limpeza De Equipamento,Limpeza,Estrutura,Refrigerador
33748.0,6215.0,5370.0,Equipamento Em Mau Estado,Troca De Equipamento,Troca Equipamento,Estrutura,Refrigerador
33748.0,6598.0,7634.0,Equipamento Em Mau Estado,Troca De Relé,Troca De Peça,Estrutura,Congelador
33748.0,7090.0,5370.0,Equipamento Em Mau Estado,Ordem De Piso (Retrabalho),Troca Equipamento,Estrutura,Refrigerador
33748.0,7091.0,5370.0,Equipamento Em Mau Estado,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Estrutura,Refrigerador
33748.0,7513.0,5370.0,Equipamento Em Mau Estado,Troca Técnica,Troca De Peça,Estrutura,Refrigerador
33748.0,7513.0,5370.0,Equipamento Em Mau Estado,Troca Técnica,Troca De Peça,Estrutura,Refrigerador
33749.0,6217.0,5370.0,Prateleira Com Defeito,Troca De Prateleira,Troca De Peça,Estrutura,Refrigerador
33749.0,6217.0,7634.0,Prateleira Com Defeito,Troca De Prateleira,Troca De Peça,Estrutura,Congelador
33749.0,6218.0,5370.0,Prateleira Com Defeito,Reparo Na Prateleira,Reparo,Estrutura,Refrigerador
33749.0,7090.0,5370.0,Prateleira Com Defeito,Ordem De Piso (Retrabalho),Troca Equipamento,Estrutura,Refrigerador
33749.0,7091.0,5370.0,Prateleira Com Defeito,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Estrutura,Refrigerador
33749.0,7092.0,5370.0,Prateleira Com Defeito,Regulagem De Porta,Estrutura,Estrutura,Refrigerador
33750.0,6219.0,5370.0,Falta Prateleira,Reposição De Prateleira,Troca De Peça,Estrutura,Refrigerador
33750.0,7090.0,5370.0,Falta Prateleira,Ordem De Piso (Retrabalho),Troca Equipamento,Estrutura,Refrigerador
33750.0,7091.0,5370.0,Falta Prateleira,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Estrutura,Refrigerador
33750.0,7092.0,5370.0,Falta Prateleira,Regulagem De Porta,Estrutura,Estrutura,Refrigerador
33751.0,6215.0,5370.0,Gabinete Quebrado,Troca De Equipamento,Troca Equipamento,Estrutura,Refrigerador
33751.0,6220.0,5370.0,Gabinete Quebrado,Sem Condições De Reparo No Gabinete,Estrutura,Estrutura,Refrigerador
33751.0,7090.0,5370.0,Gabinete Quebrado,Ordem De Piso (Retrabalho),Troca Equipamento,Estrutura,Refrigerador
33751.0,7091.0,5370.0,Gabinete Quebrado,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Estrutura,Refrigerador
33751.0,7092.0,5370.0,Gabinete Quebrado,Regulagem De Porta,Estrutura,Estrutura,Refrigerador
33751.0,7513.0,5370.0,Gabinete Quebrado,Troca Técnica,Troca De Peça,Estrutura,Refrigerador
33751.0,7513.0,5370.0,Gabinete Quebrado,Troca Técnica,Troca De Peça,Estrutura,Refrigerador
33752.0,6215.0,5370.0,Gabinete Empenado,Troca De Equipamento,Troca Equipamento,Estrutura,Refrigerador
33752.0,6220.0,5370.0,Gabinete Empenado,Sem Condições De Reparo No Gabinete,Estrutura,Estrutura,Refrigerador
33752.0,6221.0,5370.0,Gabinete Empenado,Ajuste No Gabinete,Estrutura,Estrutura,Refrigerador
33752.0,7513.0,5370.0,Gabinete Empenado,Troca Técnica,Troca De Peça,Estrutura,Refrigerador
33752.0,7513.0,5370.0,Gabinete Empenado,Troca Técnica,Troca De Peça,Estrutura,Refrigerador
33753.0,6222.0,5370.0,Grade Traseira Inferior Com Defeito,Troca De Grade Traseira Inferior,Estrutura,Estrutura,Refrigerador
33753.0,6223.0,5370.0,Grade Traseira Inferior Com Defeito,Reparo Na Grade Traseira Inferior,Estrutura,Estrutura,Refrigerador
33753.0,7090.0,5370.0,Grade Traseira Inferior Com Defeito,Ordem De Piso (Retrabalho),Troca Equipamento,Estrutura,Refrigerador
33753.0,7091.0,5370.0,Grade Traseira Inferior Com Defeito,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Estrutura,Refrigerador
33753.0,7092.0,5370.0,Grade Traseira Inferior Com Defeito,Regulagem De Porta,Estrutura,Estrutura,Refrigerador
33753.0,7499.0,5370.0,Grade Traseira Inferior Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Estrutura,Refrigerador
33753.0,7499.0,5370.0,Grade Traseira Inferior Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Estrutura,Refrigerador
33754.0,6222.0,5370.0,Grade Traseira Inferior Oxidada,Troca De Grade Traseira Inferior,Estrutura,Estrutura,Refrigerador
33754.0,7090.0,5370.0,Grade Traseira Inferior Oxidada,Ordem De Piso (Retrabalho),Troca Equipamento,Estrutura,Refrigerador
33754.0,7091.0,5370.0,Grade Traseira Inferior Oxidada,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Estrutura,Refrigerador
33754.0,7092.0,5370.0,Grade Traseira Inferior Oxidada,Regulagem De Porta,Estrutura,Estrutura,Refrigerador
33754.0,7499.0,5370.0,Grade Traseira Inferior Oxidada,Visita Sta Com Troca De Peça,Troca De Peça,Estrutura,Refrigerador
33754.0,7499.0,5370.0,Grade Traseira Inferior Oxidada,Visita Sta Com Troca De Peça,Troca De Peça,Estrutura,Refrigerador
